onset	duration	sample	value
-0.001	8248.636	-0.5	boundary
0.3181099133	0.002	159.055	RTO
0.603219485	0.002	301.6097	RHS
1.00337327	0.002	501.6866	LTO
1.418532822	0.002	709.2664	LHS
1.883711596	0.002	941.8558	RTO
2.298871148	0.002	1149.4356	RHS
2.603988409	0.002	1301.9942	LTO
3.10418064	0.002	1552.0903	LHS
3.639386327	0.002	1819.6932	RTO
3.90448821	0.002	1952.2441	RHS
4.344657373	0.002	2172.3287	LTO
4.694791935	0.002	2347.396	LHS
5	0	2500	TrialStart
5.004911118	0.002	2502.4556	RTO
5.340039913	0.002	2670.02	RHS
5.694824412	0.002	2847.4122	LTO
6.11434313	0.002	3057.1716	LHS
6.548844659	0.002	3274.4223	RTO
6.938397755	0.002	3469.1989	RHS
7.273013875	0.002	3636.5069	LTO
7.697526864	0.002	3848.7634	LHS
8.09207423	0.002	4046.0371	RTO
8.501604407	0.002	4250.8022	RHS
8.886163232	0.002	4443.0816	LTO
9.330653302	0.002	4665.3267	LHS
9.64029807	0.002	4820.149	RTO
10.1247423	0.002	5062.3712	RHS
10.53427248	0.002	5267.1362	LTO
10.8943703	0.002	5447.1852	LHS
11.30492118	0.002	5652.4606	RTO
11.64037129	0.002	5820.1856	RHS
12.05592888	0.002	6027.9644	LTO
12.39638571	0.002	6198.1929	LHS
12.781903	0.002	6390.9515	RTO
13.20747403	0.002	6603.737	RHS
13.62803834	0.002	6814.0192	LTO
14.0886564	0.002	7044.3282	LHS
14.48418712	0.002	7242.0936	RTO
14.79460364	0.002	7397.3018	RHS
15.12504703	0.002	7562.5235	LTO
15.46550385	0.002	7732.7519	LHS
15.8660413	0.002	7933.0206	RTO
16.26056685	0.002	8130.2834	RHS
16.57009307	0.002	8285.0465	LTO
17.02439768	0.002	8512.1988	LHS
17.49867173	0.002	8749.3359	RTO
17.86810625	0.002	8934.0531	RHS
18.25251785	0.002	9126.2589	LTO
18.62195237	0.002	9310.9762	LHS
