onset	duration	sample	value
-0.001	6755.034	-0.5	boundary
0.1950350939	0.002	97.5175	LTO
0.7593875039	0.002	379.6938	LHS
1.208871724	0.002	604.4359	RTO
1.593430446	0.002	796.7152	RHS
1.848138171	0.002	924.0691	LTO
2.262631049	0.002	1131.3155	LHS
2.547141377	0.002	1273.5707	RTO
2.966419755	0.002	1483.2099	RHS
3.290861357	0.002	1645.4307	LTO
3.765045237	0.002	1882.5226	LHS
4.089486839	0.002	2044.7434	RTO
4.448868306	0.002	2224.4342	RHS
4.663498904	0.002	2331.7495	LTO
5	0	2500	TrialStart
5.187596876	0.002	2593.7984	LHS
5.512038478	0.002	2756.0192	RTO
5.891385582	0.002	2945.6928	RHS
6.280715504	0.002	3140.3578	LTO
6.640096971	0.002	3320.0485	LHS
7.149220716	0.002	3574.6104	RTO
7.618519001	0.002	3809.2595	RHS
7.893203802	0.002	3946.6019	LTO
8.232814102	0.002	4116.4071	LHS
8.702275399	0.002	4351.1377	RTO
8.951988855	0.002	4475.9944	RHS
9.131782543	0.002	4565.8913	LTO
9.721106299	0.002	4860.5531	LHS
9.945848409	0.002	4972.9242	RTO
10.22552748	0.002	5112.7637	RHS
10.52518363	0.002	5262.5918	LTO
11.0795475	0.002	5539.7737	LHS
11.08454177	0.002	5542.2709	LTO
11.11450738	0.002	5557.2537	LHS
11.11950165	0.002	5559.7508	LTO
11.12949019	0.002	5564.7451	LHS
11.67885979	0.002	5839.4299	RTO
12.05342998	0.002	6026.715	RHS
12.39803454	0.002	6199.0173	LTO
12.75280944	0	6376.4047	LS-Sync
12.79784397	0.002	6398.922	LHS
12.96797441	0.002	6483.9872	RTO
13.42332355	0.002	6711.6618	RHS
13.75357677	0.002	6876.7884	LTO
14.04880314	0.002	7024.4016	LHS
14.81439015	0.002	7407.1951	RTO
15.19968557	0.002	7599.8428	RHS
15.47990043	0.002	7739.9502	LTO
15.8852112	0.002	7942.6056	LHS
16.35056801	0.002	8175.284	RTO
16.65079821	0.002	8325.3991	RHS
17.04109747	0.002	8520.5487	LTO
17.42639289	0.002	8713.1964	LHS
17.68158857	0.002	8840.7943	RTO
18.07232573	0.002	9036.1629	RHS
18.41838559	0.002	9209.1928	LTO
18.76444546	0.002	9382.2227	LHS
19.16065892	0.002	9580.3295	RTO
19.43650374	0.002	9718.2519	RHS
19.69228712	0.002	9846.1436	LTO
20.10354667	0.002	10051.7733	LHS
20.39443757	0.002	10197.2188	RTO
20.92105041	0.002	10460.5252	RHS
21.18686451	0.002	10593.4323	LTO
21.5429551	0.002	10771.4775	LHS
21.75360023	0.002	10876.8001	RTO
22.07959866	0.002	11039.7993	RHS
22.4657814	0.002	11232.8907	LTO
22.9723328	0.002	11486.1664	LHS
23.31750683	0.002	11658.7534	RTO
23.53725467	0.002	11768.6273	RHS
23.84689936	0.002	11923.4497	LTO
24.27141223	0.002	12135.7061	LHS
24.58605119	0.002	12293.0256	RTO
25.03054114	0.002	12515.2706	RHS
25.33019729	0.002	12665.0986	LTO
25.57491647	0.002	12787.4582	LHS
25.74472162	0.002	12872.3608	RTO
26.11429754	0.002	13057.1488	RHS
26.43393076	0.002	13216.9654	LTO
26.83347229	0.002	13416.7361	LHS
27.29294505	0.002	13646.4725	RTO
27.6725095	0.002	13836.2548	RHS
28.0770453	0.002	14038.5226	LTO
28.49751474	0.002	14248.7574	LHS
29.0450307	0.002	14522.5153	RTO
29.34139255	0.002	14670.6963	RHS
29.6930083	0.002	14846.5042	LTO
30.06973947	0.002	15034.8697	LHS
30.56702461	0.002	15283.5123	RTO
30.84831721	0.002	15424.1586	RHS
31.02412509	0.002	15512.0625	LTO
31.56661796	0.002	15783.309	LHS
32.03878769	0.002	16019.3938	RTO
32.3200803	0.002	16160.0401	RHS
32.54109591	0.002	16270.548	LTO
33.02833489	0.002	16514.1674	LHS
33.23930434	0.002	16619.6522	RTO
33.66043802	0.002	16830.219	RHS
33.90967492	0.002	16954.8375	LTO
34.38322504	0.002	17191.6125	LHS
34.80692777	0.002	17403.4639	RTO
35.20570682	0.002	17602.8534	RHS
35.41008108	0.002	17705.0405	LTO
36.02320386	0.002	18011.6019	LHS
36.45687607	0.002	18228.438	RTO
36.81577721	0.002	18407.8886	RHS
37.0500599	0.002	18525.03	LTO
37.49370159	0.002	18746.8508	LHS
37.75789271	0.002	18878.9464	RTO
38.31618337	0.002	19158.0917	RHS
38.54548132	0.002	19272.7407	LTO
38.76979454	0.002	19384.8973	LHS
38.89997123	0.002	19449.9856	LTO
39.09029933	0.002	19545.1497	LHS
39.34573968	0.002	19672.8698	RTO
39.63123183	0.002	19815.6159	RHS
39.83658583	0.002	19918.2929	LTO
40.2272593	0.002	20113.6297	LHS
40.52276872	0.002	20261.3844	RTO
40.81326951	0.002	20406.6348	RHS
40.93347673	0.002	20466.7384	LTO
40.93848536	0.002	20469.2427	LHS
40.943494	0.002	20471.747	LTO
41.46439196	0.002	20732.196	LHS
41.8951345	0.002	20947.5672	RTO
42.22570436	0.002	21112.8522	RHS
42.59634329	0.002	21298.1716	LTO
43.17233623	0.002	21586.1681	LHS
43.5780356	0.002	21789.0178	RTO
43.82846731	0.002	21914.2337	RHS
44.09370077	0.002	22046.8504	LTO
44.43344109	0.002	22216.7205	LHS
44.96803247	0.002	22484.0162	RTO
45.2777957	0.002	22638.8979	RHS
45.50762004	0.002	22753.81	LTO
45.8623489	0.002	22931.1744	LHS
46.41692501	0.002	23208.4625	RTO
46.77665005	0.002	23388.325	RHS
47.04644384	0.002	23523.2219	LTO
47.46612305	0.002	23733.0615	LHS
47.75590156	0.002	23877.9508	RTO
48.06566479	0.002	24032.8324	RHS
48.1705846	0.002	24085.2923	LTO
48.66021035	0.002	24330.1052	LHS
49.06989721	0.002	24534.9486	RTO
49.45494765	0.002	24727.4738	RHS
49.74016634	0.002	24870.0832	LTO
50.40567662	0.002	25202.8383	LHS
50.6758838	0.002	25337.9419	RTO
51.0711869	0.002	25535.5935	RHS
51.49150918	0.002	25745.7546	LTO
52.03192354	0.002	26015.9618	LHS
52.25209236	0.002	26126.0462	RTO
