onset	duration	sample	value
-0.001	10729.54	-0.5	boundary
0.1464550669	0.002	73.2275	RTO
0.4810707457	0.002	240.5354	RHS
0.6209101338	0.002	310.4551	LTO
0.9904856597	0.002	495.2428	LHS
1.21023327	0.002	605.1166	RTO
1.564826004	0.002	782.413	RHS
1.774585086	0.002	887.2925	LTO
2.024298279	0.002	1012.1491	LHS
2.234057361	0.002	1117.0287	RTO
2.574947166	0.002	1287.4736	RHS
2.710388088	0.002	1355.194	LTO
3.081596542	0.002	1540.7983	LHS
3.332413064	0.002	1666.2065	RTO
3.623360231	0.002	1811.6801	RHS
3.758801153	0.002	1879.4006	LTO
4.114960615	0.002	2057.4803	LHS
4.310597502	0.002	2155.2988	RTO
4.626626321	0.002	2313.3132	RHS
4.736985591	0.002	2368.4928	LTO
4.999058073	0	2499.529	TrialStart
5.068063401	0.002	2534.0317	LHS
5.233602305	0.002	2616.8012	RTO
5.569696446	0.002	2784.8482	RHS
5.690088377	0.002	2845.0442	LTO
6.041231508	0.002	3020.6158	LHS
6.206770413	0.002	3103.3852	RTO
6.527815562	0.002	3263.9078	RHS
6.648207493	0.002	3324.1037	LTO
6.989317963	0.002	3494.659	LHS
7.194987512	0.002	3597.4938	RTO
7.465869356	0.002	3732.9347	RHS
7.575892925	0.002	3787.9465	LTO
7.900395793	0.002	3950.1979	LHS
8.075128107	0.002	4037.5641	RTO
8.354699809	0.002	4177.3499	RHS
8.509462715	0.002	4254.7314	LTO
8.774057361	0.002	4387.0287	LHS
8.983736138	0.002	4491.8681	RTO
9.258315488	0.002	4629.1577	RHS
9.383124283	0.002	4691.5621	LTO
9.702634799	0.002	4851.3174	LHS
9.872374761	0.002	4936.1874	RTO
10.19188528	0.002	5095.9426	RHS
10.29173231	0.002	5145.8662	LTO
10.61623518	0.002	5308.1176	LHS
10.76600574	0.002	5383.0029	RTO
11.05056979	0.002	5525.2849	RHS
11.12046272	0.002	5560.2314	LTO
11.48989675	0.002	5744.9484	LHS
11.64965201	0.002	5824.826	RTO
11.92922371	0.002	5964.6119	RHS
12.06401721	0.002	6032.0086	LTO
12.34858126	0.002	6174.2906	LHS
12.50334417	0.002	6251.6721	RTO
12.81815532	0.002	6409.0777	RHS
12.95839693	0.002	6479.1985	LTO
13.23888015	0.002	6619.4401	LHS
13.4191908	0.002	6709.5954	RTO
13.70468265	0.002	6852.3413	RHS
13.80485523	0.002	6902.4276	LTO
14.11539022	0.002	7057.6951	LHS
14.23559732	0.002	7117.7987	RTO
14.55614957	0.002	7278.0748	RHS
14.62627037	0.002	7313.1352	LTO
14.941814	0.002	7470.907	LHS
15.07203835	0.002	7536.0192	RTO
15.38257335	0.002	7691.2867	RHS
15.48274593	0.002	7741.373	LTO
15.79828955	0.002	7899.1448	LHS
15.95856568	0.002	7979.2828	RTO
16.22903164	0.002	8114.5158	RHS
16.32419559	0.002	8162.0978	LTO
16.61469607	0.002	8307.348	LHS
16.78999808	0.002	8394.999	RTO
17.0704813	0.002	8535.2407	RHS
17.20070566	0.002	8600.3528	LTO
17.46616299	0.002	8733.0815	LHS
17.61141323	0.002	8805.7066	RTO
17.93196548	0.002	8965.9827	RHS
18.03630579	0.002	9018.1529	LTO
18.33385565	0.002	9166.9278	LHS
18.46279392	0.002	9231.397	RTO
18.76530294	0.002	9382.6515	RHS
18.84464957	0.002	9422.3248	LTO
19.15211776	0.002	9576.0589	LHS
19.28601519	0.002	9643.0076	RTO
19.5637284	0.002	9781.8642	RHS
19.65795252	0.002	9828.9763	LTO
19.9654207	0.002	9982.7104	LHS
20.14890978	0.002	10074.4549	RTO
20.39190883	0.002	10195.9544	RHS
20.5208471	0.002	10260.4236	LTO
20.80351947	0.002	10401.7597	LHS
20.94237607	0.002	10471.188	RTO
21.23992593	0.002	10619.963	RHS
21.31927255	0.002	10659.6363	LTO
21.60690408	0.002	10803.452	LHS
21.72096486	0.002	10860.4824	RTO
22.04826971	0.002	11024.1349	RHS
22.16728965	0.002	11083.6448	LTO
22.46979867	0.002	11234.8993	LHS
22.60865527	0.002	11304.3276	RTO
22.87645014	0.002	11438.2251	RHS
22.99051092	0.002	11495.2555	LTO
23.25960656	0.002	11629.8033	LHS
23.44592671	0.002	11722.9634	RTO
23.68260366	0.002	11841.3018	RHS
23.81353134	0.002	11906.7657	LTO
24.11567213	0.002	12057.8361	LHS
24.30702797	0.002	12153.514	RTO
24.573919	0.002	12286.9595	RHS
24.66959691	0.002	12334.7985	LTO
24.98684474	0.002	12493.4224	LHS
25.11273674	0.002	12556.3684	RTO
25.39977049	0.002	12699.8852	RHS
25.51559113	0.002	12757.7956	LTO
25.78751784	0.002	12893.7589	LHS
25.92851688	0.002	12964.2584	RTO
26.21051495	0.002	13105.2575	RHS
26.32633558	0.002	13163.1678	LTO
26.63351205	0.002	13316.756	LHS
26.78458245	0.002	13392.2912	RTO
27.0212594	0.002	13510.6297	RHS
27.18240116	0.002	13591.2006	LTO
27.44425651	0.002	13722.1283	LHS
27.56007715	0.002	13780.0386	RTO
27.8722893	0.002	13936.1446	RHS
28.00825265	0.002	14004.1263	LTO
28.29025072	0.002	14145.1254	LHS
28.38089296	0.002	14190.4465	RTO
28.67637584	0.002	14338.1879	RHS
28.81656376	0.002	14408.2819	LTO
29.12197315	0.002	14560.9866	LHS
29.23212081	0.002	14616.0604	RTO
29.51750336	0.002	14758.7517	RHS
29.65769128	0.002	14828.8456	LTO
29.92304698	0.002	14961.5235	LHS
30.08326174	0.002	15041.6309	RTO
30.31857718	0.002	15159.2886	RHS
30.48379866	0.002	15241.8993	LTO
30.7641745	0.002	15382.0872	LHS
30.8993557	0.002	15449.6779	RTO
31.16471141	0.002	15582.3557	RHS
31.28487248	0.002	15642.4362	LTO
31.57526174	0.002	15787.6309	LHS
31.67539597	0.002	15837.698	RTO
31.96578523	0.002	15982.8926	RHS
32.07092617	0.002	16035.4631	LTO
32.36632215	0.002	16183.1611	LHS
32.4764698	0.002	16238.2349	RTO
32.73181208	0.002	16365.906	RHS
32.872	0.002	16436	LTO
33.14236242	0.002	16571.1812	LHS
33.27754362	0.002	16638.7718	RTO
33.54790604	0.002	16773.953	RHS
33.69288528	0.002	16846.4426	LTO
33.98743403	0.002	16993.717	LHS
34.08228872	0.002	17041.1444	RTO
34.37184512	0.002	17185.9226	RHS
34.49166157	0.002	17245.8308	LTO
34.78121797	0.002	17390.609	LHS
34.86608795	0.002	17433.044	RTO
35.1306826	0.002	17565.3413	RHS
35.2654761	0.002	17632.738	LTO
35.5550325	0.002	17777.5163	LHS
35.69981071	0.002	17849.9054	RTO
35.94443595	0.002	17972.218	RHS
36.0942065	0.002	18047.1033	LTO
36.3637935	0.002	18181.8967	LHS
36.51855641	0.002	18259.2782	RTO
36.75818929	0.002	18379.0946	RHS
36.9029675	0.002	18451.4837	LTO
37.18753155	0.002	18593.7658	LHS
37.30734799	0.002	18653.674	RTO
37.57194264	0.002	18785.9713	RHS
37.71672084	0.002	18858.3604	LTO
38.00128489	0.002	19000.6424	LHS
38.10612428	0.002	19053.0621	RTO
38.36572658	0.002	19182.8633	RHS
38.50052008	0.002	19250.26	LTO
38.77010707	0.002	19385.0535	LHS
38.87509405	0.002	19437.547	RTO
39.13579271	0.002	19567.8964	RHS
39.27616891	0.002	19638.0845	LTO
39.57196161	0.002	19785.9808	LHS
39.71735125	0.002	19858.6756	RTO
40.01314395	0.002	20006.572	RHS
40.15352015	0.002	20076.7601	LTO
40.46435317	0.002	20232.1766	LHS
40.58467562	0.002	20292.3378	RTO
40.85540115	0.002	20427.7006	RHS
40.99076392	0.002	20495.382	LTO
41.26650288	0.002	20633.2514	LHS
41.36677159	0.002	20683.3858	RTO
41.64752399	0.002	20823.762	RHS
41.76784645	0.002	20883.9232	LTO
42.03355854	0.002	21016.7793	LHS
42.17393474	0.002	21086.9674	RTO
42.4346334	0.002	21217.3167	RHS
42.58503647	0.002	21292.5182	LTO
42.855762	0.002	21427.881	LHS
42.96605758	0.002	21483.0288	RTO
43.26686372	0.002	21633.4319	RHS
43.38217274	0.002	21691.0864	LTO
43.67295202	0.002	21836.476	LHS
43.75316699	0.002	21876.5835	RTO
44.03893282	0.002	22019.4664	RHS
44.15867366	0.002	22079.3368	LTO
44.45764313	0.002	22228.8216	LHS
44.56726527	0.002	22283.6326	RTO
44.84630344	0.002	22423.1517	RHS
45.00077099	0.002	22500.3855	LTO
45.29475763	0.002	22647.3788	LHS
45.40437977	0.002	22702.1899	RTO
45.67843511	0.002	22839.2176	RHS
45.81297137	0.002	22906.4857	LTO
46.06709542	0.002	23033.5477	LHS
46.17671756	0.002	23088.3588	RTO
46.44080725	0.002	23220.4036	RHS
46.56039504	0.002	23280.1975	LTO
46.8593645	0.002	23429.6823	LHS
46.94905534	0.002	23474.5277	RTO
47.23805916	0.002	23619.0296	RHS
47.36262977	0.002	23681.3149	LTO
47.64665076	0.002	23823.3254	LHS
47.75129008	0.002	23875.645	RTO
48.01039695	0.002	24005.1985	RHS
48.12001908	0.002	24060.0095	LTO
48.37912595	0.002	24189.563	LHS
48.51366221	0.002	24256.8311	RTO
48.79270038	0.002	24396.3502	RHS
48.90730534	0.002	24453.6527	LTO
49.20627481	0.002	24603.1374	LHS
49.30102013	0.002	24650.5101	RTO
49.58139597	0.002	24790.698	RHS
49.69655034	0.002	24848.2752	LTO
49.99695302	0.002	24998.4765	LHS
50.11711409	0.002	25058.557	RTO
50.3824698	0.002	25191.2349	RHS
50.50263087	0.002	25251.3154	LTO
50.778	0.002	25389	LHS
50.93821477	0.002	25469.1074	RTO
51.13347651	0.002	25566.7383	RHS
51.26865772	0.002	25634.3289	LTO
51.54903356	0.002	25774.5168	LHS
51.65918121	0.002	25829.5906	RTO
51.92954362	0.002	25964.7718	RHS
52.05471141	0.002	26027.3557	LTO
52.3150604	0.002	26157.5302	LHS
52.43021477	0.002	26215.1074	RTO
52.68055034	0.002	26340.2752	RHS
52.78068456	0.002	26390.3423	LTO
53.08609396	0.002	26543.047	LHS
53.20625503	0.002	26603.1275	RTO
53.42655034	0.002	26713.2752	RHS
53.57675168	0.002	26788.3758	LTO
53.85212081	0.002	26926.0604	LHS
53.96727517	0.002	26983.6376	RTO
54.23263087	0.002	27116.3154	RHS
54.34277852	0.002	27171.3893	LTO
54.59794833	0.002	27298.9742	LHS
54.69289378	0.002	27346.4469	RTO
54.96273876	0.002	27481.3694	RHS
55.0726756	0.002	27536.3378	LTO
55.36750622	0.002	27683.7531	LHS
55.51242297	0.002	27756.2115	RTO
55.76227943	0.002	27881.1397	RHS
55.9121933	0.002	27956.0967	LTO
56.18703541	0.002	28093.5177	LHS
56.29697225	0.002	28148.4861	RTO
56.54682871	0.002	28273.4144	RHS
56.67675407	0.002	28338.377	LTO
56.96159043	0.002	28480.7952	LHS
57.0765244	0.002	28538.2622	RTO
57.34137225	0.002	28670.6861	RHS
57.45630622	0.002	28728.1531	LTO
57.75613397	0.002	28878.067	LHS
57.85107943	0.002	28925.5397	RTO
58.1209244	0.002	29060.4622	RHS
58.25584689	0.002	29127.9234	LTO
58.52569187	0.002	29262.8459	LHS
58.66061435	0.002	29330.3072	RTO
58.91047081	0.002	29455.2354	RHS
59.07537608	0.002	29537.688	LTO
59.34022392	0.002	29670.112	LHS
59.47014928	0.002	29735.0746	RTO
59.74502013	0.002	29872.5101	RHS
59.83514094	0.002	29917.5705	LTO
60.11551678	0.002	30057.7584	LHS
60.23567785	0.002	30117.8389	RTO
60.50103356	0.002	30250.5168	RHS
60.65624161	0.002	30328.1208	LTO
60.93161074	0.002	30465.8054	LHS
61.06679195	0.002	30533.396	RTO
61.31712752	0.002	30658.5638	RHS
61.43728859	0.002	30718.6443	LTO
61.73268456	0.002	30866.3423	LHS
61.86285906	0.002	30931.4295	RTO
62.08315436	0.002	31041.5772	RHS
62.23836242	0.002	31119.1812	LTO
62.47868456	0.002	31239.3423	LHS
62.57381208	0.002	31286.906	RTO
62.84918121	0.002	31424.5906	RHS
62.97434899	0.002	31487.1745	LTO
63.24971812	0.002	31624.8591	LHS
63.32481879	0.002	31662.4094	RTO
63.5901745	0.002	31795.0872	RHS
63.72034899	0.002	31860.1745	LTO
64.02075168	0.002	32010.3758	LHS
64.12589262	0.002	32062.9463	RTO
64.36621477	0.002	32183.1074	RHS
64.54144966	0.002	32270.7248	LTO
64.78177181	0.002	32390.8859	LHS
64.91695302	0.002	32458.4765	RTO
65.18222052	0.002	32591.1103	RHS
65.29232598	0.002	32646.163	LTO
65.56758965	0.002	32783.7948	LHS
65.66268073	0.002	32831.3404	RTO
65.9329396	0.002	32966.4698	RHS
66.05305465	0.002	33026.5273	LTO
66.29328476	0.002	33146.6424	LHS
66.40339022	0.002	33201.6951	RTO
66.6686443	0.002	33334.3221	RHS
66.79376414	0.002	33396.8821	LTO
67.05401342	0.002	33527.0067	LHS
67.17913327	0.002	33589.5666	RTO
67.43938255	0.002	33719.6913	RHS
67.5594976	0.002	33779.7488	LTO
67.87479962	0.002	33937.3998	LHS
67.9698907	0.002	33984.9453	RTO
68.22513519	0.002	34112.5676	RHS
68.33524065	0.002	34167.6203	LTO
68.61550911	0.002	34307.7546	LHS
68.71560499	0.002	34357.8025	RTO
68.99587344	0.002	34497.9367	RHS
69.14601726	0.002	34573.0086	LTO
69.41627613	0.002	34708.1381	LHS
69.53138639	0.002	34765.6932	RTO
69.7616069	0.002	34880.8035	RHS
69.93677469	0.002	34968.3873	LTO
70.18700575	0.002	35093.5029	LHS
70.28704406	0.002	35143.522	RTO
70.55714751	0.002	35278.5738	RHS
70.69720115	0.002	35348.6006	LTO
70.97230651	0.002	35486.1533	LHS
71.07734674	0.002	35538.6734	RTO
71.35745402	0.002	35678.727	RHS
71.49250575	0.002	35746.2529	LTO
71.73759962	0.002	35868.7998	LHS
71.86764943	0.002	35933.8247	RTO
72.10774138	0.002	36053.8707	RHS
72.25279693	0.002	36126.3985	LTO
72.51289655	0.002	36256.4483	LHS
72.63294253	0.002	36316.4713	RTO
72.90804789	0.002	36454.0239	RHS
73.0380977	0.002	36519.0489	LTO
73.32820881	0.002	36664.1044	LHS
73.44325287	0.002	36721.6264	RTO
73.71835824	0.002	36859.1791	RHS
73.8334023	0.002	36916.7011	LTO
74.12851533	0.002	37064.2577	LHS
74.21354789	0.002	37106.7739	RTO
74.49365517	0.002	37246.8276	RHS
74.61370115	0.002	37306.8506	LTO
74.90381226	0.002	37451.9061	LHS
75.01385441	0.002	37506.9272	RTO
75.28395785	0.002	37641.9789	RHS
75.38899808	0.002	37694.499	LTO
75.6994094	0.002	37849.7047	LHS
75.79954362	0.002	37899.7718	RTO
76.07491275	0.002	38037.4564	RHS
76.19006711	0.002	38095.0336	LTO
76.37531544	0.002	38187.6577	RTO
76.47544966	0.002	38237.7248	LHS
76.52551678	0.002	38262.7584	RHS
76.57057718	0.002	38285.2886	RTO
76.84594631	0.002	38422.9732	RHS
76.97612081	0.002	38488.0604	LTO
76.97612081	0.002	38488.0604	RTO
77.12632215	0.002	38563.1611	RHS
77.24648322	0.002	38623.2416	LHS
77.39167785	0.002	38695.8389	RTO
77.75716779	0.002	38878.5839	LTO
77.87732886	0.002	38938.6644	RHS
78.02252349	0.002	39011.2617	LHS
78.1577047	0.002	39078.8523	RTO
78.5081745	0.002	39254.0872	LTO
78.62833557	0.002	39314.1678	RHS
78.81358389	0.002	39406.7919	LHS
78.88367785	0.002	39441.8389	RTO
79.14903356	0.002	39574.5168	RHS
79.27920805	0.002	39639.604	LTO
79.37934228	0.002	39689.6711	RTO
79.52954362	0.002	39764.7718	RHS
79.54456376	0.002	39772.2819	LHS
79.66973154	0.002	39834.8658	RTO
79.89002685	0.002	39945.0134	RHS
80.03021477	0.002	40015.1074	LTO
80.32561074	0.002	40162.8054	LHS
80.47080537	0.002	40235.4027	RTO
80.73067049	0.002	40365.3352	RHS
80.84534097	0.002	40422.6705	LTO
81.09961032	0.002	40549.8052	LHS
81.17439542	0.002	40587.1977	RTO
81.44860745	0.002	40724.3037	RHS
81.59319198	0.002	40796.596	LTO
81.86241834	0.002	40931.2092	LHS
81.96711748	0.002	40983.5587	RTO
82.22138682	0.002	41110.6934	RHS
82.356	0.002	41178	LTO
82.60029799	0.002	41300.149	LHS
82.7299255	0.002	41364.9628	RTO
82.98419484	0.002	41492.0974	RHS
83.14373639	0.002	41571.8682	LTO
83.38803438	0.002	41694.0172	LHS
83.4977192	0.002	41748.8596	RTO
83.76195989	0.002	41880.9799	RHS
83.89158739	0.002	41945.7937	LTO
84.16081375	0.002	42080.4069	LHS
84.25055587	0.002	42125.2779	RTO
84.49485387	0.002	42247.4269	RHS
84.60453868	0.002	42302.2693	LTO
84.84883668	0.002	42424.4183	LHS
84.98843553	0.002	42494.2178	RTO
85.22276218	0.002	42611.3811	RHS
85.37731805	0.002	42688.659	LTO
85.63158739	0.002	42815.7937	LHS
85.72132951	0.002	42860.6648	RTO
85.98620134	0.002	42993.1007	RHS
86.12138255	0.002	43060.6913	LTO
86.37171812	0.002	43185.8591	LHS
86.46684564	0.002	43233.4228	RTO
86.72218792	0.002	43361.094	RHS
86.84234899	0.002	43421.1745	LTO
87.11771812	0.002	43558.8591	LHS
87.24789262	0.002	43623.9463	RTO
87.53327517	0.002	43766.6376	RHS
87.68347651	0.002	43841.7383	LTO
87.91879195	0.002	43959.396	LHS
88.05897987	0.002	44029.4899	RTO
88.31932886	0.002	44159.6644	RHS
88.4244698	0.002	44212.2349	LTO
88.70484564	0.002	44352.4228	LHS
88.83502013	0.002	44417.5101	RTO
89.07033557	0.002	44535.1678	RHS
89.18548993	0.002	44592.745	LTO
89.29563758	0.002	44647.8188	RTO
89.44083221	0.002	44720.4161	LHS
89.44583893	0.002	44722.9195	RHS
89.6110604	0.002	44805.5302	RTO
89.82634899	0.002	44913.1745	RHS
89.94651007	0.002	44973.255	LTO
90.19684564	0.002	45098.4228	LHS
90.34204027	0.002	45171.0201	RTO
90.60739597	0.002	45303.698	RHS
90.69251007	0.002	45346.255	LTO
90.97288591	0.002	45486.443	LHS
91.07299139	0.002	45536.4957	RTO
91.34283636	0.002	45671.4182	RHS
91.4177933	0.002	45708.8967	LTO
91.69263541	0.002	45846.3177	LHS
91.83255502	0.002	45916.2775	RTO
92.07741435	0.002	46038.7072	RHS
92.19234833	0.002	46096.1742	LTO
92.40722488	0.002	46203.6124	LHS
92.55214163	0.002	46276.0708	RTO
92.84197512	0.002	46420.9876	RHS
92.93692057	0.002	46468.4603	LTO
93.2317512	0.002	46615.8756	LHS
93.33169378	0.002	46665.8469	RTO
93.57655311	0.002	46788.2766	RHS
93.68149282	0.002	46840.7464	LTO
93.96632919	0.002	46983.1646	LHS
94.09125742	0.002	47045.6287	RTO
94.34111388	0.002	47170.5569	RHS
94.46104498	0.002	47230.5225	LTO
94.71090144	0.002	47355.4507	LHS
94.85082105	0.002	47425.4105	RTO
95.11067177	0.002	47555.3359	RHS
95.23060287	0.002	47615.3014	LTO
95.49545072	0.002	47747.7254	LHS
95.61538182	0.002	47807.6909	RTO
95.87523254	0.002	47937.6163	RHS
95.9551866	0.002	47977.5933	LTO
96.22503158	0.002	48112.5158	LHS
96.34005753	0.002	48170.0288	RTO
96.59530201	0.002	48297.651	RHS
96.67037392	0.002	48335.187	LTO
96.9306232	0.002	48465.3116	LHS
97.08577181	0.002	48542.8859	RTO
97.33100671	0.002	48665.5034	RHS
97.42609779	0.002	48713.0489	LTO
97.71637584	0.002	48858.1879	LHS
97.85651007	0.002	48928.255	RTO
98.09173538	0.002	49045.8677	RHS
98.19183126	0.002	49095.9156	LTO
98.45208054	0.002	49226.0403	LHS
98.57219559	0.002	49286.0978	RTO
98.85246405	0.002	49426.232	RHS
98.92253116	0.002	49461.2656	LTO
99.19779482	0.002	49598.8974	LHS
99.37296261	0.002	49686.4813	RTO
99.59317354	0.002	49796.5868	RHS
99.71829338	0.002	49859.1467	LTO
99.96352828	0.002	49981.7641	LHS
100.0886481	0.002	50044.3241	RTO
100.3488974	0.002	50174.4487	RHS
100.4339789	0.002	50216.9895	LTO
100.6842186	0.002	50342.1093	LHS
100.7893193	0.002	50394.6596	RTO
101.0695877	0.002	50534.7939	RHS
101.159674	0.002	50579.837	LTO
101.4799808	0.002	50739.9904	LHS
101.614934	0.002	50807.467	RTO
101.8597933	0.002	50929.8967	RHS
101.9897187	0.002	50994.8593	LTO
102.2245837	0.002	51112.2919	LHS
102.3844919	0.002	51192.2459	RTO
102.6443426	0.002	51322.1713	RHS
102.7342909	0.002	51367.1455	LTO
103.0041359	0.002	51502.0679	LHS
103.1590469	0.002	51579.5234	RTO
103.3739234	0.002	51686.9617	RHS
103.473866	0.002	51736.933	LTO
103.7387139	0.002	51869.3569	LHS
103.858645	0.002	51929.3225	RTO
104.1035043	0.002	52051.7522	RHS
104.2484211	0.002	52124.2105	LTO
104.4682947	0.002	52234.1474	LHS
104.6232057	0.002	52311.6029	RTO
104.8830565	0.002	52441.5282	RHS
104.9730048	0.002	52486.5024	LTO
105.2578411	0.002	52628.9206	LHS
105.3927636	0.002	52696.3818	RTO
105.6626086	0.002	52831.3043	RHS
105.7575541	0.002	52878.777	LTO
106.0323962	0.002	53016.1981	LHS
106.1723158	0.002	53086.1579	RTO
