onset	duration	sample	value
-0.001	11022.51	-0.5	boundary
0.1474694663	0.002	73.7347	RTO
0.496491739	0.002	248.2459	RHS
0.7408073298	0.002	370.4037	LTO
1.074871505	0.002	537.4358	LHS
1.274312804	0.002	637.1564	RTO
1.663223336	0.002	831.6117	RHS
1.882608765	0.002	941.3044	LTO
2.21667294	0.002	1108.3365	LHS
2.366253914	0.002	1183.127	RTO
2.765136511	0.002	1382.5683	RHS
2.90474542	0.002	1452.3727	LTO
3.398362634	0.002	1699.1813	LHS
3.607775998	0.002	1803.888	RTO
3.99668653	0.002	1998.3433	RHS
4.246513262	0.002	2123.2566	LTO
4.657418349	0.002	2328.7092	LHS
4.938036457	0.002	2469.0182	RTO
5.000592695	0	2500.2963	TrialStart
5.323886356	0.002	2661.9432	RHS
5.544372012	0.002	2772.186	LTO
5.915188798	0.002	2957.5944	LHS
6.145696529	0.002	3072.8483	RTO
6.596689917	0.002	3298.345	RHS
6.731987934	0.002	3365.994	LTO
7.167948209	0.002	3583.9741	LHS
7.358367639	0.002	3679.1838	RTO
7.799338952	0.002	3899.6695	RHS
7.959692157	0.002	3979.8461	LTO
8.365586206	0.002	4182.7931	LHS
8.581060825	0.002	4290.5304	RTO
9.012010062	0.002	4506.005	RHS
9.177174263	0.002	4588.5871	LTO
9.620931152	0.002	4810.4656	LHS
9.850288646	0.002	4925.1443	RTO
10.22922711	0.002	5114.6136	RHS
10.43365444	0.002	5216.8272	LTO
10.86245324	0.002	5431.2266	LHS
11.09181073	0.002	5545.9054	RTO
11.55551175	0.002	5777.7559	RHS
11.70509272	0.002	5852.5464	LTO
12.18375184	0.002	6091.8759	LHS
12.4230814	0.002	6211.5407	RTO
12.78207574	0.002	6391.0379	RHS
12.92	0.002	6460	CGY-T  1
12.93664274	0.002	6468.3214	LTO
13.35546947	0.002	6677.7347	LHS
13.56986887	0.002	6784.9344	RTO
13.97872353	0.002	6989.3618	RHS
14.22859584	0.002	7114.2979	LTO
14.62486528	0.002	7312.4326	LHS
14.82550803	0.002	7412.754	RTO
15.23682567	0.002	7618.4128	RHS
15.42743629	0.002	7713.7181	LTO
15.83875393	0.002	7919.377	LHS
16.04942882	0.002	8024.7144	RTO
16.53598749	0.002	8267.9937	RHS
16.63630887	0.002	8318.1544	LTO
