onset	duration	sample	value
-0.001	10347.49	-0.5	boundary
0.1565981727	0.002	78.2991	LTO
0.5468976353	0.002	273.4488	LHS
0.6920089739	0.002	346.0045	RTO
1.187389061	0.002	593.6945	RHS
1.337504239	0.002	668.7521	LTO
1.792853612	0.002	896.4268	LHS
2.018026379	0.002	1009.0132	RTO
2.478379591	0.002	1239.1898	RHS
2.738579233	0.002	1369.2896	LTO
3.063828785	0.002	1531.9144	LHS
3.289001552	0.002	1644.5008	RTO
3.699268534	0.002	1849.6343	RHS
3.869073771	0.002	1934.5369	LTO
4.313563952	0.002	2156.782	LHS
4.578260352	0.002	2289.1302	RTO
4.89789374	0.002	2448.9469	RHS
5	0	2500	TrialStart
5.152601596	0.002	2576.3008	LTO
5.572120419	0.002	2786.0602	LHS
5.806851188	0.002	2903.4256	RTO
6.241352825	0.002	3120.6764	RHS
6.366209618	0.002	3183.1048	LTO
6.900596689	0.002	3450.2983	LHS
7.145316002	0.002	3572.658	RTO
7.574823368	0.002	3787.4117	RHS
7.719657247	0.002	3859.8286	LTO
8.224078688	0.002	4112.0393	LHS
8.403872469	0.002	4201.9362	RTO
8.87832828	0.002	4439.1641	RHS
9.088451258	0.002	4544.2256	LTO
9.543800631	0.002	4771.9003	LHS
9.738950363	0.002	4869.4752	RTO
10.1642767	0.002	5082.1384	RHS
10.3294034	0.002	5164.7017	LTO
10.79476045	0.002	5397.3802	LHS
11.05496009	0.002	5527.48	RTO
11.52031714	0.002	5760.1586	RHS
11.67043232	0.002	5835.2162	LTO
12.08575098	0.002	6042.8755	LHS
12.32593526	0.002	6162.9676	RTO
12.79629615	0.002	6398.1481	RHS
12.9163883	0.002	6458.1941	LTO
13.37674151	0.002	6688.3708	LHS
13.5919066	0.002	6795.9533	RTO
14.08728668	0.002	7043.6433	RHS
14.36213038	0.002	7181.0652	LTO
14.76682126	0.002	7383.4106	LHS
14.97666098	0.002	7488.3305	RTO
15.41632515	0.002	7708.1626	RHS
15.65114578	0.002	7825.5729	LTO
16.17074889	0.002	8085.3744	LHS
16.40057334	0.002	8200.2867	RTO
16.8452337	0.002	8422.6168	RHS
17.02509631	0.002	8512.5482	LTO
17.42479101	0.002	8712.3955	LHS
17.62963454	0.002	8814.8173	RTO
18.104272	0.002	9052.136	RHS
18.28413461	0.002	9142.0673	LTO
18.66884076	0.002	9334.4204	LHS
18.85869575	0.002	9429.3479	RTO
19.31334847	0.002	9656.6742	RHS
19.48342541	0.002	9741.7127	LTO
19.88373255	0.002	9941.8663	LHS
20.12892068	0.002	10064.4603	RTO
20.56925853	0.002	10284.6293	RHS
20.7694121	0.002	10384.7061	LTO
21.24978067	0.002	10624.8903	LHS
21.43992656	0.002	10719.9633	RTO
21.90027978	0.002	10950.1399	RHS
22.04038728	0.002	11020.1936	LTO
22.52075585	0.002	11260.3779	LHS
22.66086334	0.002	11330.4317	RTO
23.08118584	0.002	11540.5929	RHS
23.29635093	0.002	11648.1755	LTO
23.74669646	0.002	11873.3482	LHS
23.97687307	0.002	11988.4365	RTO
24.38718789	0.002	12193.5939	RHS
24.52229155	0.002	12261.1458	LTO
24.98685449	0.002	12493.4272	LHS
25.30149361	0.002	12650.7468	RTO
25.66108117	0.002	12830.5406	RHS
25.87583486	0.002	12937.9174	LTO
26.26538805	0.002	13132.694	LHS
26.53008445	0.002	13265.0422	RTO
26.91963764	0.002	13459.8188	RHS
27.13938559	0.002	13569.6928	LTO
27.55391014	0.002	13776.9551	LHS
27.74868674	0.002	13874.3434	RTO
28.15322275	0.002	14076.6114	RHS
28.43789623	0.002	14218.9481	LTO
28.82245515	0.002	14411.2276	LHS
29.09214583	0.002	14546.0729	RTO
29.48169902	0.002	14740.8495	RHS
29.65150426	0.002	14825.7521	LTO
30.10687362	0.002	15053.4368	LHS
30.30221045	0.002	15151.1052	RTO
30.73796185	0.002	15368.9809	RHS
30.90825551	0.002	15454.1278	LTO
31.31395509	0.002	15656.9775	LHS
31.47423147	0.002	15737.1157	RTO
32.0101556	0.002	16005.0778	RHS
32.17544062	0.002	16087.7203	LTO
32.67129566	0.002	16335.6478	LHS
32.90670159	0.002	16453.3508	RTO
33.36248754	0.002	16681.2438	RHS
33.51775528	0.002	16758.8776	LTO
33.94348941	0.002	16971.7447	LHS
34.16887807	0.002	17084.439	RTO
34.57457765	0.002	17287.2888	RHS
34.7448713	0.002	17372.4357	LTO
35.15032165	0	17575.1608	LS-Sync
35.19531311	0.002	17597.6566	LHS
35.47525996	0.002	17737.63	RTO
35.88518213	0.002	17942.5911	RHS
36.05514986	0.002	18027.5749	LTO
36.45007488	0.002	18225.0374	LHS
36.74501889	0.002	18372.5094	RTO
36.75001794	0.002	18375.009	RHS
36.75501699	0.002	18377.5085	RTO
37.17993631	0.002	18589.9682	RHS
37.36990025	0.002	18684.9501	LTO
37.86480629	0.002	18932.4031	LHS
38.03977307	0.002	19019.8865	RTO
38.38470758	0.002	19192.3538	RHS
38.53967816	0.002	19269.8391	LTO
38.95459938	0.002	19477.2997	LHS
39.15956047	0.002	19579.7802	RTO
39.55948454	0.002	19779.7423	RHS
39.69945797	0.002	19849.729	LTO
40.1243773	0.002	20062.1886	LHS
40.26934977	0.002	20134.6749	RTO
40.75925676	0.002	20379.6284	RHS
40.96421785	0.002	20482.1089	LTO
41.29415521	0.002	20647.0776	LHS
41.5591049	0.002	20779.5525	RTO
42.01401854	0.002	21007.0093	RHS
42.19398437	0.002	21096.9922	LTO
42.6688942	0.002	21334.4471	LHS
42.9338439	0.002	21466.922	RTO
43.34376608	0.002	21671.883	RHS
43.52873096	0.002	21764.3655	LTO
43.92365598	0.002	21961.828	LHS
44.09362371	0.002	22046.8119	RTO
44.5835307	0.002	22291.7653	RHS
44.79848989	0.002	22399.2449	LTO
45.25340352	0.002	22626.7018	LHS
45.48837807	0.002	22744.189	RTO
45.87367369	0.002	22936.8368	RHS
46.0788311	0.002	23039.4155	LTO
46.54919199	0.002	23274.596	LHS
46.78437243	0.002	23392.1862	RTO
47.20469493	0.002	23602.3475	RHS
47.4048485	0.002	23702.4243	LTO
47.73510189	0.002	23867.5509	LHS
47.90022859	0.002	23950.1143	RTO
48.37058948	0.002	24185.2947	RHS
48.56573921	0.002	24282.8696	LTO
49.05611546	0.002	24528.0577	LHS
49.24125751	0.002	24620.6288	RTO
49.70661456	0.002	24853.3073	RHS
49.84672206	0.002	24923.361	LTO
50.20199465	0.002	25100.9973	LHS
50.47220197	0.002	25236.101	RTO
50.88197196	0.002	25440.986	RHS
51.07656252	0.002	25538.2813	LTO
51.48570166	0.002	25742.8508	LHS
51.73517674	0.002	25867.5884	RTO
52.11437886	0.002	26057.1894	RHS
52.29400092	0.002	26147.0005	LTO
52.69316105	0.002	26346.5805	LHS
52.91768862	0.002	26458.8443	RTO
53.35177526	0.002	26675.8876	RHS
53.56632383	0.002	26783.1619	LTO
54.04531599	0.002	27022.658	LHS
54.30975957	0.002	27154.8798	RTO
54.75382521	0.002	27376.9126	RHS
54.92845777	0.002	27464.2289	LTO
55.29768089	0.002	27648.8404	LHS
55.51222946	0.002	27756.1147	RTO
55.87147358	0.002	27935.7368	RHS
56.05161228	0.002	28025.8061	LTO
56.52743278	0.002	28263.7164	LHS
56.74280416	0.002	28371.4021	RTO
57.23365057	0.002	28616.8253	RHS
57.38390968	0.002	28691.9548	LTO
57.83468699	0.002	28917.3435	LHS
57.98995473	0.002	28994.9774	RTO
58.50083568	0.002	29250.4178	RHS
58.71620707	0.002	29358.1035	LTO
59.15696711	0.002	29578.4836	LHS
59.46249395	0.002	29731.247	RTO
59.75800352	0.002	29879.0018	RHS
59.91327126	0.002	29956.6356	LTO
60.42916086	0.002	30214.5804	LHS
60.63451496	0.002	30317.2575	RTO
61.01517136	0.002	30507.5857	RHS
