onset	duration	sample	value
-0.001	8503.342	-0.5	boundary
0.1045096586	0.002	52.2548	RHS
0.2343853538	0.002	117.1927	LTO
0.6789598489	0.002	339.4799	LHS
0.8088355441	0.002	404.4178	RTO
1.288376573	0.002	644.1883	RHS
1.393276173	0.002	696.6381	LTO
1.857831544	0.002	928.9158	LHS
1.997697677	0.002	998.8488	RTO
2.472243487	0.002	1236.1217	RHS
2.577143087	0.002	1288.5715	LTO
3.006731925	0.002	1503.366	LHS
3.156588496	0.002	1578.2942	RTO
3.641124744	0.002	1820.5624	RHS
3.761010001	0.002	1880.505	LTO
4.215574934	0.002	2107.7875	LHS
4.360436286	0.002	2180.2181	RTO
4.854962972	0.002	2427.4815	RHS
4.96985301	0.002	2484.9265	LTO
5	0	2500	TrialStart
5.439180248	0.002	2719.5901	LHS
5.588950914	0.002	2794.4755	RTO
6.048247625	0.002	3024.1238	RHS
6.163071802	0.002	3081.5359	LTO
6.647330291	0.002	3323.6651	LHS
6.797100957	0.002	3398.5505	RTO
7.27636709	0.002	3638.1835	RHS
7.391191268	0.002	3695.5956	LTO
7.835510912	0.002	3917.7555	LHS
7.980289223	0.002	3990.1446	RTO
8.469540066	0.002	4234.77	RHS
8.5893566	0.002	4294.6783	LTO
9.043660955	0.002	4521.8305	LHS
9.198423977	0.002	4599.212	RTO
9.647735976	0.002	4823.868	RHS
9.772544865	0.002	4886.2724	LTO
10.22185686	0.002	5110.9284	LHS
10.35686198	0.002	5178.431	RTO
10.82731295	0.002	5413.6565	RHS
10.9424233	0.002	5471.2116	LTO
11.41287427	0.002	5706.4371	LHS
11.55300861	0.002	5776.5043	RTO
12.06349796	0.002	6031.749	RHS
12.17360351	0.002	6086.8018	LTO
12.6140257	0.002	6307.0128	LHS
12.73414084	0.002	6367.0704	RTO
13.18457263	0.002	6592.2863	RHS
13.29968297	0.002	6649.8415	LTO
13.76512915	0.002	6882.5646	LHS
13.89525389	0.002	6947.6269	RTO
14.37571446	0.002	7187.8572	RHS
14.4908248	0.002	7245.4124	LTO
15.01132375	0.002	7505.6619	LHS
15.14144849	0.002	7570.7242	RTO
15.57189177	0.002	7785.9459	RHS
15.68704621	0.002	7843.5231	LTO
16.18271101	0.002	8091.3555	LHS
16.35293933	0.002	8176.4697	RTO
16.84860413	0.002	8424.3021	RHS
16.96375858	0.002	8481.8793	LTO
17.39433608	0.002	8697.168	LHS
17.55955768	0.002	8779.7788	RTO
18.05522248	0.002	9027.6112	RHS
18.19541051	0.002	9097.7053	LTO
18.63600144	0.002	9318.0007	LHS
18.79120961	0.002	9395.6048	RTO
19.29188113	0.002	9645.9406	RHS
19.417049	0.002	9708.5245	LTO
19.89268694	0.002	9946.3435	LHS
20.04789511	0.002	10023.9476	RTO
20.50851291	0.002	10254.2565	RHS
20.6386875	0.002	10319.3438	LTO
21.09357033	0.002	10546.7852	LHS
21.24348432	0.002	10621.7422	RTO
21.69822341	0.002	10849.1117	RHS
21.79816607	0.002	10899.083	LTO
22.2878851	0.002	11143.9425	LHS
22.41281342	0.002	11206.4067	RTO
22.83756972	0.002	11418.7849	RHS
22.96249804	0.002	11481.249	LTO
23.4572142	0.002	11728.6071	LHS
23.59713393	0.002	11798.567	RTO
24.05687015	0.002	12028.4351	RHS
