onset	duration	sample	value
-0.001	8114.126	-0.5	boundary
0.3840970089	0.002	192.0485	RHS
0.7243578676	0.002	362.1789	LTO
1.31981437	0.002	659.9072	LHS
1.670082901	0.002	835.0415	RTO
2.07539363	0.002	1037.6968	RHS
2.340596946	0.002	1170.2985	LTO
2.875958672	0.002	1437.9793	LHS
3.185189146	0.002	1592.5946	RTO
3.663997622	0.002	1831.9988	RHS
3.93332739	0.002	1966.6637	LTO
4.466999338	0.002	2233.4997	LHS
4.746304283	0.002	2373.1521	RTO
5	0	2500	TrialStart
5.210149994	0.002	2605.075	RHS
5.54431841	0.002	2772.1592	LTO
6.04307724	0.002	3021.5386	LHS
6.342332538	0.002	3171.1663	RTO
6.726376836	0.002	3363.1884	RHS
7.090470782	0.002	3545.2354	LTO
7.604192376	0.002	3802.0962	LHS
7.893472498	0.002	3946.7362	RTO
8.372945625	0.002	4186.4728	RHS
8.727878019	0.002	4363.939	LTO
9.24777899	0.002	4623.8895	LHS
9.58771424	0.002	4793.8571	RTO
10.00263521	0.002	5001.3176	RHS
10.31757522	0.002	5158.7876	LTO
10.88246762	0.002	5441.2338	LHS
11.22240287	0.002	5611.2014	RTO
11.65732003	0.002	5828.66	RHS
11.97226004	0.002	5986.13	LTO
12.38218196	0.002	6191.091	LHS
12.64213244	0.002	6321.0662	RTO
13.0770496	0.002	6538.5248	RHS
13.46212472	0.002	6731.0624	LTO
13.93248532	0.002	6966.2427	LHS
14.23271549	0.002	7116.3577	RTO
14.67305307	0.002	7336.5265	RHS
15.05834846	0.002	7529.1742	LTO
15.46866302	0.002	7734.3315	LHS
15.80892388	0.002	7904.4619	RTO
16.24425763	0.002	8122.1288	RHS
16.58451848	0.002	8292.2592	LTO
17.06989059	0.002	8534.9453	LHS
17.40514761	0.002	8702.5738	RTO
17.79544683	0.002	8897.7234	RHS
18.0806655	0.002	9040.3327	LTO
18.56595725	0.002	9282.9786	LHS
18.89545278	0.002	9447.7264	RTO
19.33478015	0.002	9667.3901	RHS
19.70421454	0.002	9852.1073	LTO
20.16351134	0.002	10081.7557	LHS
20.48302216	0.002	10241.5111	RTO
