onset	duration	sample	value
-0.001	6800.036	-0.5	boundary
0.2042956507	0.002	102.1478	RHS
0.6487853101	0.002	324.3927	LTO
1.143217628	0.002	571.6088	LHS
1.647638477	0.002	823.8192	RTO
2.012219884	0.002	1006.1099	RHS
2.441726745	0.002	1220.8634	LTO
3.071004241	0.002	1535.5021	LHS
3.585413622	0.002	1792.7068	RTO
3.905046636	0.002	1952.5233	RHS
4.684649619	0.002	2342.3248	LTO
5	0	2500	TrialStart
5.124986958	0.002	2562.4935	LHS
5.690420132	0.002	2845.2101	RTO
6.140765137	0.002	3070.3826	RHS
6.395960641	0.002	3197.9803	LTO
6.906351647	0.002	3453.1758	LHS
7.266627651	0.002	3633.3138	RTO
7.69195349	0.002	3845.9767	RHS
8.067240995	0.002	4033.6205	LTO
8.497570667	0.002	4248.7853	LHS
8.792796837	0.002	4396.3984	RTO
9.223126509	0.002	4611.5633	RHS
9.758326196	0.002	4879.1631	LTO
10.21280439	0.002	5106.4022	LHS
10.50746607	0.002	5253.733	RTO
10.83209335	0.002	5416.0467	RHS
11.5262963	0.002	5763.1482	LTO
12.11561967	0.002	6057.8098	LHS
12.45522975	0.002	6227.6149	RTO
12.86475955	0.002	6432.3798	RHS
13.02457605	0.002	6512.288	LTO
13.31424347	0.002	6657.1217	LHS
14.00844642	0.002	7004.2232	RTO
14.37302783	0.002	7186.5139	RHS
14.61774686	0.002	7308.8734	LTO
14.85247735	0.002	7426.2387	LHS
15.14276486	0.002	7571.3824	RTO
15.67838002	0.002	7839.19	RHS
15.95369622	0.002	7976.8481	LTO
16.24903542	0.002	8124.5177	LHS
16.56439761	0.002	8282.1988	RTO
17.02492653	0.002	8512.4633	RHS
17.32026573	0.002	8660.1329	LTO
17.80582339	0.002	8902.9117	LHS
18.59673175	0.002	9298.3659	RTO
18.93211694	0.002	9466.0585	RHS
19.24747913	0.002	9623.7396	LTO
19.59287582	0.002	9796.4379	LHS
20.11342497	0.002	10056.7125	RTO
20.53254261	0.002	10266.2713	RHS
20.82692286	0.002	10413.4614	LTO
21.22608252	0.002	10613.0413	LHS
21.99945436	0.002	10999.7272	RTO
22.30381361	0.002	11151.9068	RHS
22.9025531	0.002	11451.2765	LTO
23.33663923	0.002	11668.3196	LHS
23.78070435	0.002	11890.3522	RTO
24.24472746	0.002	12122.3637	RHS
24.58900267	0.002	12294.5013	LTO
25.05801527	0.002	12529.0076	LHS
25.86787638	0.002	12933.9382	RTO
26.17311022	0.002	13086.5551	RHS
26.83862006	0.002	13419.31	LTO
