onset	duration	sample	value
-0.001	6357.114	-0.5	boundary
0.04172771712	0.002	20.8639	RTO
0.4818123905	0.002	240.9062	RHS
0.8068749334	0.002	403.4375	LTO
1.306971153	0.002	653.4856	LHS
1.617030809	0.002	808.5154	RTO
2.107125105	0.002	1053.5626	RHS
2.367175139	0.002	1183.5876	LTO
2.887275208	0.002	1443.6376	LHS
3.322765536	0.002	1661.3828	RTO
3.703421737	0.002	1851.7109	RHS
3.963870717	0.002	1981.9354	LTO
4.630019068	0.002	2315.0095	LHS
5	0	2500	TrialStart
5.000658001	0.002	2500.329	RTO
5.471469618	0.002	2735.7348	RHS
5.751953134	0.002	2875.9766	LTO
6.257825191	0.002	3128.9126	LHS
6.6835591	0.002	3341.7795	RTO
7.149362082	0.002	3574.681	RHS
7.404802428	0.002	3702.4012	LTO
7.975786729	0.002	3987.8934	LHS
8.316286685	0.002	4158.1433	RTO
8.76594299	0.002	4382.9715	RHS
9.050725316	0.002	4525.3627	LTO
9.580320519	0.002	4790.1603	LHS
9.97002265	0.002	4985.0113	RTO
10.37970951	0.002	5189.8548	RHS
10.68947274	0.002	5344.7364	LTO
11.17909849	0.002	5589.5492	LHS
11.58378917	0.002	5791.8946	RTO
12.02844929	0.002	6014.2246	RHS
12.35819725	0.002	6179.0986	LTO
12.847823	0.002	6423.9115	LHS
13.3524373	0.002	6676.2186	RTO
13.71828837	0.002	6859.1442	RHS
13.97446556	0.002	6987.2328	LTO
14.48681994	0.002	7243.41	LHS
14.85350494	0.002	7426.7525	RTO
15.31562851	0.002	7657.8143	RHS
15.56175954	0.002	7780.8798	LTO
16.1092755	0.002	8054.6377	LHS
16.50609899	0.002	8253.0495	RTO
16.97826872	0.002	8489.1344	RHS
17.26960749	0.002	8634.8037	LTO
17.81210036	0.002	8906.0502	LHS
18.11850838	0.002	9059.2542	RTO
18.58063194	0.002	9290.316	RHS
18.86110105	0.002	9430.5505	LTO
19.40017325	0.002	9700.0866	LHS
19.73459767	0.002	9867.2988	RTO
20.17384168	0.002	10086.9208	RHS
20.43838638	0.002	10219.1932	LTO
20.98244998	0.002	10491.225	LHS
21.30190018	0.002	10650.9501	RTO
21.79105828	0.002	10895.5291	RHS
22.04562016	0.002	11022.8101	LTO
22.57470954	0.002	11287.3548	LHS
22.91412537	0.002	11457.0627	RTO
23.47815462	0.002	11739.0773	RHS
23.76765635	0.002	11883.8282	LTO
24.27696313	0.002	12138.4816	LHS
24.6365505	0.002	12318.2753	RTO
25.09602326	0.002	12548.0116	RHS
25.36571379	0.002	12682.8569	LTO
25.9800089	0.002	12990.0044	LHS
26.36456762	0.002	13182.2838	RTO
26.82404038	0.002	13412.0202	RHS
27.13368506	0.002	13566.8425	LTO
27.57318074	0.002	13786.5904	LHS
27.84287128	0.002	13921.4356	RTO
28.34729246	0.002	14173.6462	RHS
28.59700591	0.002	14298.503	LTO
29.12639844	0.002	14563.1992	LHS
29.49109863	0.002	14745.5493	RTO
29.91577403	0.002	14957.887	RHS
30.12561364	0.002	15062.8068	LTO
30.71016683	0.002	15355.0834	LHS
30.98995298	0.002	15494.9765	RTO
31.49456728	0.002	15747.2836	RHS
31.71939543	0.002	15859.6977	LTO
32.33392571	0.002	16166.9629	LHS
32.74860875	0.002	16374.3044	RTO
33.26321541	0.002	16631.6077	RHS
33.57297864	0.002	16786.4893	LTO
34.12755475	0.002	17063.7774	LHS
34.49753083	0.002	17248.7654	RTO
34.97353325	0.002	17486.7666	RHS
35.23909249	0.002	17619.5462	LTO
35.79025318	0.002	17895.1266	LHS
36.20111843	0.002	18100.5592	RTO
36.61699423	0.002	18308.4971	RHS
36.89758513	0.002	18448.7926	LTO
37.55897796	0.002	18779.489	LHS
37.86462162	0.002	18932.3108	RTO
38.41578231	0.002	19207.8912	RHS
38.67132045	0.002	19335.6602	LTO
39.14231232	0.002	19571.1562	LHS
39.5181037	0.002	19759.0519	RTO
39.93869729	0.002	19969.3486	RHS
40.19399066	0.002	20096.9953	LTO
40.76464643	0.002	20382.3232	LHS
41.09002034	0.002	20545.0102	RTO
41.60561283	0.002	20802.8064	RHS
41.83587744	0.002	20917.9387	LTO
42.35146994	0.002	21175.735	LHS
42.6918611	0.002	21345.9306	RTO
43.1123443	0.002	21556.1722	RHS
43.35262042	0.002	21676.3102	LTO
43.88323017	0.002	21941.6151	LHS
44.27868461	0.002	22139.3423	RTO
44.70417356	0.002	22352.0868	RHS
44.94911152	0.002	22474.5558	LTO
45.44777617	0.002	22723.8881	LHS
45.77689484	0.002	22888.4474	RTO
46.26558619	0.002	23132.7931	RHS
46.52987845	0.002	23264.9392	LTO
47.05846298	0.002	23529.2315	LHS
47.39755494	0.002	23698.7775	RTO
47.74163355	0.002	23870.8168	RHS
48.04083233	0.002	24020.4162	LTO
48.54448363	0.002	24272.2418	LHS
48.95338864	0.002	24476.6943	RTO
49.32240048	0.002	24661.2002	RHS
49.58669274	0.002	24793.3464	LTO
50.08037074	0.002	25040.1854	LHS
50.44563363	0.002	25222.8168	RTO
50.94101346	0.002	25470.5067	RHS
51.16618611	0.002	25583.0931	LTO
51.80167337	0.002	25900.8367	LHS
52.14193426	0.002	26070.9671	RTO
52.75240234	0.002	26376.2012	RHS
53.0476287	0.002	26523.8143	LTO
53.54801237	0.002	26774.0062	LHS
53.89828094	0.002	26949.1405	RTO
