onset	duration	sample	value
-0.001	11938.128	-0.5	boundary
5.000422912	0.002	2500.2115	TrialStart
127.4865355	0.002	63743.2677	TrialEnd
129.6283817	0.002	64814.1909	LTO
129.6533812	0.002	64826.6906	LHS
129.7033803	0.002	64851.6902	RTO
129.773379	0.002	64886.6895	LTO
129.7833788	0.002	64891.6894	LHS
129.8233781	0.002	64911.689	LTO
129.9483757	0.002	64974.1879	RHS
130.5333647	0.002	65266.6824	LHS
130.5483645	0.002	65274.1822	LTO
130.7283611	0.002	65364.1805	RTO
130.7833601	0.002	65391.68	RHS
130.7983598	0.002	65399.1799	RTO
130.8683585	0.002	65434.1792	LHS
131.0133557	0.002	65506.6779	RHS
131.0183556	0.002	65509.1778	RTO
131.053355	0.002	65526.6775	RHS
131.108354	0.002	65554.177	RTO
131.2783508	0.002	65639.1754	RHS
131.3333497	0.002	65666.6749	RTO
131.3383496	0.002	65669.1748	RHS
131.9183388	0.002	65959.1694	RTO
131.9233387	0.002	65961.6693	RHS
131.9333385	0.002	65966.6692	RTO
131.9833376	0.002	65991.6688	RHS
132.1433346	0.002	66071.6673	RTO
132.1683341	0.002	66084.167	RHS
132.173334	0.002	66086.667	RTO
132.2083333	0.002	66104.1667	RHS
