onset	duration	sample	value
-0.001	7049.742	-0.5	boundary
0.4208580548	0.002	210.429	LHS
1.0920146	0.002	546.0073	RTO
1.577851801	0.002	788.9259	RHS
1.868352395	0.002	934.1762	LTO
2.153844358	0.002	1076.9222	LHS
2.514465786	0.002	1257.2329	RTO
3.02033751	0.002	1510.1688	RHS
3.300820842	0.002	1650.4104	LTO
3.736571734	0.002	1868.2859	LHS
4.077158637	0.002	2038.5793	RTO
4.532944052	0.002	2266.472	RHS
5	0	2500	TrialStart
5.459540775	0.002	2729.7704	LTO
5.814683644	0.002	2907.3418	LHS
6.675013486	0.002	3337.5067	RTO
7.18520909	0.002	3592.6045	RHS
7.520337575	0.002	3760.1688	LTO
7.92049099	0.002	3960.2455	LHS
8.480705771	0.002	4240.3529	RTO
8.805830421	0.002	4402.9152	RHS
9.240997259	0.002	4620.4986	LTO
9.766198616	0.002	4883.0993	LHS
10.7115467	0.002	5355.7733	RTO
11.17645788	0.002	5588.2289	RHS
11.80133851	0.002	5900.6693	LTO
12.24625352	0.002	6123.1268	LHS
12.77115325	0.002	6385.5766	RTO
13.14108258	0.002	6570.5413	RHS
13.81595366	0.002	6907.9768	LTO
14.22587536	0.002	7112.9377	LHS
14.89574739	0.002	7447.8737	RTO
15.35066049	0.002	7675.3302	RHS
15.8955564	0.002	7947.7782	LTO
16.31086021	0.002	8155.4301	LHS
16.95635472	0.002	8478.1774	RTO
17.49676872	0.002	8748.3844	RHS
17.92709839	0.002	8963.5492	LTO
18.46250857	0.002	9231.2543	LHS
19.13302224	0.002	9566.5111	RTO
19.56835575	0.002	9784.1779	RHS
20.14379659	0.002	10071.8983	LTO
20.56411859	0.002	10282.0593	LHS
21.18445056	0.002	10592.2253	RTO
21.59358921	0.002	10796.7946	RHS
21.9578224	0.002	10978.9112	LTO
22.41685601	0.002	11208.428	LHS
23.00561651	0.002	11502.8083	RTO
23.43970264	0.002	11719.8513	RHS
24.07336861	0.002	12036.6843	LTO
24.40766482	0.002	12203.8324	LHS
25.21097364	0.002	12605.4868	RTO
25.82967111	0.002	12914.8356	RHS
26.0841354	0.002	13042.0677	LTO
26.5583283	0.002	13279.1641	LHS
27.18760579	0.002	13593.8029	RTO
27.5821528	0.002	13791.0764	RHS
28.09156791	0.002	14045.784	LTO
28.42118946	0.002	14210.5947	LHS
29.02050136	0.002	14510.2507	RTO
29.62980179	0.002	14814.9009	RHS
30.23410796	0.002	15117.054	LTO
30.65862055	0.002	15329.3103	LHS
30.68359188	0.002	15341.7959	LTO
30.71355748	0.002	15356.7787	LHS
31.22297259	0.002	15611.4863	RTO
31.58255973	0.002	15791.2799	RHS
32.16167277	0.002	16080.8364	LTO
32.6559158	0.002	16327.9579	LHS
33.04032704	0.002	16520.1635	RTO
33.72427951	0.002	16862.1398	RHS
34.22351489	0.002	17111.7574	LTO
34.66783437	0.002	17333.9172	LHS
35.34180213	0.002	17670.9011	RTO
35.76115985	0.002	17880.5799	RHS
36.46008938	0.002	18230.0447	LTO
36.84463084	0.002	18422.3154	LHS
37.38055435	0.002	18690.2772	RTO
37.9865987	0.002	18993.2993	RHS
38.62269482	0.002	19311.3474	LTO
39.34393768	0.002	19671.9688	LHS
40.15032726	0.002	20075.1636	RTO
40.79143202	0.002	20395.716	RHS
41.18210523	0.002	20591.0526	LTO
41.54272666	0.002	20771.3633	LHS
42.08347975	0.002	21041.7399	RTO
42.44292923	0.002	21221.4646	RHS
42.9970805	0.002	21498.5402	LTO
43.48633117	0.002	21743.1656	LHS
44.11037539	0.002	22055.1877	RTO
44.59962606	0.002	22299.813	RHS
45.27858618	0.002	22639.2931	LTO
45.72290567	0.002	22861.4528	LHS
46.26207987	0.002	23131.0399	RTO
46.77129996	0.002	23385.65	RHS
47.42570009	0.002	23712.85	LTO
47.91607577	0.002	23958.0379	LHS
48.35641311	0.002	24178.2066	RTO
48.96187695	0.002	24480.9385	RHS
49.58735612	0.002	24793.6781	LTO
50.08273563	0.002	25041.3678	LHS
51.05347931	0.002	25526.7397	RTO
51.66895081	0.002	25834.4754	RHS
52.27941849	0.002	26139.7092	LTO
52.69922391	0.002	26349.612	LHS
53.47303875	0.002	26736.5194	RTO
54.00222825	0.002	27001.1141	RHS
54.55138717	0.002	27275.6936	LTO
55.02066842	0.002	27510.3342	LHS
55.57481969	0.002	27787.4098	RTO
56.0490933	0.002	28024.5467	RHS
56.58327516	0.002	28291.6376	LTO
57.05255642	0.002	28526.2782	LHS
57.55179179	0.002	28775.8959	RTO
58.14734684	0.002	29073.6734	RHS
58.47290785	0.002	29236.4539	LTO
58.9337019	0.002	29466.8509	LHS
59.56478939	0.002	29782.3947	RTO
59.95546261	0.002	29977.7313	RHS
60.4563257	0.002	30228.1628	LTO
60.9421629	0.002	30471.0815	LHS
61.60831081	0.002	30804.1554	RTO
61.9939754	0.002	30996.9877	RHS
62.23438968	0.002	31117.1948	LTO
62.65010605	0.002	31325.053	LHS
63.40075622	0.002	31700.3781	RTO
64.10602661	0.002	32053.0133	RHS
64.53118961	0.002	32265.5948	LTO
65.00136988	0.002	32500.6849	LHS
65.8266863	0.002	32913.3431	RTO
66.23684355	0.002	33118.4218	RHS
66.56196819	0.002	33280.9841	LTO
67.01214079	0.002	33506.0704	LHS
67.48732297	0.002	33743.6615	RTO
67.89748022	0.002	33948.7401	RHS
68.19751111	0.002	34098.7556	LTO
68.64699503	0.002	34323.4975	LHS
69.23132414	0.002	34615.6621	RTO
69.79068191	0.002	34895.341	RHS
70.37001675	0.002	35185.0084	LTO
70.86944333	0.002	35434.7217	LHS
71.56864055	0.002	35784.3203	RTO
72.12799832	0.002	36063.9992	RHS
72.64740197	0.002	36323.701	LTO
73.0819031	0.002	36540.9515	LHS
73.62167405	0.002	36810.837	RTO
74.30693677	0.002	37153.4684	RHS
75.05222251	0.002	37526.1113	LTO
75.60243345	0.002	37801.2167	LHS
76.44775754	0.002	38223.8788	RTO
77.13302027	0.002	38566.5101	RHS
77.453143	0.002	38726.5715	LTO
77.95833668	0.002	38979.1683	LHS
78.4435227	0.002	39221.7614	RTO
78.8532744	0.002	39426.6372	RHS
79.50752323	0.002	39753.7616	LTO
79.94202435	0.002	39971.0122	LHS
79.94701862	0.002	39973.5093	LTO
79.95201289	0.002	39976.0064	LHS
80.62124451	0.002	40310.6223	RTO
81.12067109	0.002	40560.3355	RHS
81.75494285	0.002	40877.4714	LTO
82.20942104	0.002	41104.7105	LHS
82.77876735	0.002	41389.3837	RTO
83.24822834	0.002	41624.1142	RHS
83.74266066	0.002	41871.3303	LTO
84.41338599	0.002	42206.693	LHS
84.83895662	0.002	42419.4783	RTO
85.39470181	0.002	42697.3509	RHS
85.94544028	0.002	42972.7201	LTO
86.34097064	0.002	43170.4853	LHS
86.91674268	0.002	43458.3713	RTO
87.59264899	0.002	43796.3245	RHS
88.21848816	0.002	44109.2441	LTO
88.58397824	0.002	44291.9891	LHS
89.10925359	0.002	44554.6268	RTO
89.64190775	0.002	44820.9539	RHS
89.99535117	0.002	44997.6756	LTO
90.57280803	0.002	45286.404	LHS
91.2299141	0.002	45614.9571	RTO
92.00151593	0.002	46000.758	RHS
92.52919202	0.002	46264.596	LTO
93.00708735	0.002	46503.5437	LHS
93.54471959	0.002	46772.3598	RTO
94.05746145	0.002	47028.7307	RHS
94.35174849	0.002	47175.8742	LTO
94.90770653	0.002	47453.8533	LHS
95.7942342	0.002	47897.1171	RTO
96.40528718	0.002	48202.6436	RHS
96.9261848	0.002	48463.0924	LTO
