onset	duration	sample	value
-0.001	12156.614	-0.5	boundary
0.1683105522	0.002	84.1553	RHS
0.2987283523	0.002	149.3642	LTO
0.8153834836	0.002	407.6917	LHS
0.9859298376	0.002	492.9649	RTO
1.482520692	0.002	741.2603	RHS
1.582842077	0.002	791.421	LTO
2.119561485	0.002	1059.7807	LHS
2.254995354	0.002	1127.4977	RTO
2.746570139	0.002	1373.2851	RHS
2.836859385	0.002	1418.4297	LTO
3.355827315	0.002	1677.9137	LHS
3.48546417	0.002	1742.7321	RTO
3.979081427	0.002	1989.5407	RHS
4.108718282	0.002	2054.3591	LTO
4.607321571	0.002	2303.6608	LHS
4.726986361	0.002	2363.4932	RTO
5	0	2500	TrialStart
5.220603617	0.002	2610.3018	RHS
5.325310308	0.002	2662.6552	LTO
5.843857728	0.002	2921.9289	LHS
5.963522518	0.002	2981.7613	RTO
6.477083906	0.002	3238.542	RHS
6.631650926	0.002	3315.8255	LTO
7.130254215	0.002	3565.1271	LHS
7.274849169	0.002	3637.4246	RTO
7.753508326	0.002	3876.7542	RHS
7.89810328	0.002	3949.0516	LTO
8.384148968	0.002	4192.0745	LHS
8.50942492	0.002	4254.7125	RTO
8.995495613	0.002	4497.7478	RHS
9.135804679	0.002	4567.9023	LTO
9.641919524	0.002	4820.9598	LHS
9.777217552	0.002	4888.6088	RTO
10.27331032	0.002	5136.6552	RHS
10.40359731	0.002	5201.7987	LTO
10.93977839	0.002	5469.8892	LHS
11.05002122	0.002	5525.0106	RTO
11.55613607	0.002	5778.068	RHS
11.66637891	0.002	5833.1895	LTO
12.20757102	0.002	6103.7855	LHS
12.31280282	0.002	6156.4014	RTO
12.83395078	0.002	6416.9754	RHS
12.95910634	0.002	6479.5532	LTO
13.50421599	0.002	6752.108	LHS
13.62424014	0.002	6812.1201	RTO
14.13434274	0.002	7067.1714	RHS
14.24436488	0.002	7122.1824	LTO
14.73946447	0.002	7369.7322	LHS
14.86949062	0.002	7434.7453	RTO
15.33958518	0.002	7669.7926	RHS
15.47961335	0.002	7739.8067	LTO
15.96471093	0.002	7982.3555	LHS
16.11474111	0.002	8057.3706	RTO
16.57983466	0.002	8289.9173	RHS
16.72986484	0.002	8364.9324	LTO
17.21996342	0.002	8609.9817	LHS
17.3649926	0.002	8682.4963	RTO
17.86509319	0.002	8932.5466	RHS
18.00001533	0.002	9000.0077	LTO
18.51959985	0.002	9259.7999	LHS
18.63950397	0.002	9319.752	RTO
19.14909647	0.002	9574.5482	RHS
19.26400459	0.002	9632.0023	LTO
19.81356513	0.002	9906.7826	LHS
19.93346925	0.002	9966.7346	RTO
20.46304578	0.002	10231.5229	RHS
20.5879459	0.002	10293.973	LTO
21.11752243	0.002	10558.7612	LHS
21.22243853	0.002	10611.2193	RTO
21.75201506	0.002	10876.0075	RHS
21.85193516	0.002	10925.9676	LTO
22.36152766	0.002	11180.7638	LHS
22.4964198	0.002	11248.2099	RTO
23.00145771	0.002	11500.7289	RHS
23.14190765	0.002	11570.9538	LTO
23.66357885	0.002	11831.7894	LHS
23.80402879	0.002	11902.0144	RTO
24.28557144	0.002	12142.7857	RHS
24.41097317	0.002	12205.4866	LTO
24.91258009	0.002	12456.29	LHS
25.04299789	0.002	12521.4989	RTO
25.53958874	0.002	12769.7944	RHS
25.67000654	0.002	12835.0033	LTO
26.18164561	0.002	13090.8228	LHS
26.30203127	0.002	13151.0156	RTO
26.79862212	0.002	13399.3111	RHS
26.92402385	0.002	13462.0119	LTO
27.41058257	0.002	13705.2913	LHS
27.52595216	0.002	13762.9761	RTO
28.02663471	0.002	14013.3174	RHS
28.14124499	0.002	14070.6225	LTO
28.68938113	0.002	14344.6906	LHS
28.81395752	0.002	14406.9788	RTO
29.33717838	0.002	14668.5892	RHS
29.47670394	0.002	14738.352	LTO
30.00490786	0.002	15002.4539	LHS
30.12948425	0.002	15064.7421	RTO
30.63775594	0.002	15318.878	RHS
30.77229845	0.002	15386.1492	LTO
31.2855532	0.002	15642.7766	LHS
31.44501098	0.002	15722.5055	RTO
31.94331656	0.002	15971.6583	RHS
32.09779129	0.002	16048.8956	LTO
32.58613076	0.002	16293.0654	LHS
32.72565632	0.002	16362.8282	RTO
33.25091989	0.002	16625.4599	RHS
33.38120688	0.002	16690.6034	LTO
33.89233276	0.002	16946.1664	LHS
34.03765286	0.002	17018.8264	RTO
34.54877875	0.002	17274.3894	RHS
34.65902158	0.002	17329.5108	LTO
35.20522473	0.002	17602.6124	LHS
35.31546757	0.002	17657.7338	RTO
35.82659346	0.002	17913.2967	RHS
35.93683629	0.002	17968.4181	LTO
36.44295114	0.002	18221.4756	LHS
36.54818294	0.002	18274.0915	RTO
37.0693309	0.002	18534.6654	RHS
37.17957374	0.002	18589.7869	LTO
37.70072169	0.002	18850.3608	LHS
37.82599765	0.002	18912.9988	RTO
38.29994583	0.002	19149.9729	RHS
38.40963855	0.002	19204.8193	LTO
38.94314407	0.002	19471.572	LHS
39.10269712	0.002	19551.3486	RTO
39.54146802	0.002	19770.734	RHS
39.68107694	0.002	19840.5385	LTO
40.20461039	0.002	20102.3052	LHS
40.33923328	0.002	20169.6166	RTO
40.83285054	0.002	20416.4253	RHS
40.98243152	0.002	20491.2158	LTO
41.48103481	0.002	20740.5174	LHS
41.62562977	0.002	20812.8149	RTO
42.07437273	0.002	21037.1864	RHS
42.21398165	0.002	21106.9908	LTO
42.71258494	0.002	21356.2925	LHS
42.85717989	0.002	21428.5899	RTO
43.34863453	0.002	21674.3173	RHS
43.45397199	0.002	21726.986	LTO
43.99570746	0.002	21997.8537	LHS
44.10104492	0.002	22050.5225	RTO
44.63274826	0.002	22316.3741	RHS
44.74811785	0.002	22374.0589	LTO
45.23467656	0.002	22617.3383	LHS
45.34001402	0.002	22670.007	RTO
45.85666915	0.002	22928.3346	RHS
45.97705481	0.002	22988.5274	LTO
46.50875815	0.002	23254.3791	LHS
46.63415988	0.002	23317.0799	RTO
47.15583108	0.002	23577.9155	RHS
47.27120067	0.002	23635.6003	LTO
47.79287187	0.002	23896.4359	LHS
47.90797563	0.002	23953.9878	RTO
48.3958287	0.002	24197.9144	RHS
48.55014957	0.002	24275.0748	LTO
49.06289311	0.002	24531.4466	LHS
49.21223589	0.002	24606.1179	RTO
49.70506706	0.002	24852.5335	RHS
49.84943174	0.002	24924.7159	LTO
50.36217528	0.002	25181.0876	LHS
50.49160568	0.002	25245.8028	RTO
50.98941494	0.002	25494.7075	RHS
51.11884535	0.002	25559.4227	LTO
51.61665461	0.002	25808.3273	LHS
51.73115074	0.002	25865.5754	RTO
52.23393809	0.002	26116.969	RHS
52.34345613	0.002	26171.7281	LTO
52.87113394	0.002	26435.567	LHS
52.98153164	0.002	26490.7658	RTO
53.4983936	0.002	26749.1968	RHS
53.61882746	0.002	26809.4137	LTO
54.15576172	0.002	27077.8809	LHS
54.27619558	0.002	27138.0978	RTO
54.77800331	0.002	27389.0017	RHS
54.90345524	0.002	27451.7276	LTO
55.41028104	0.002	27705.1405	LHS
55.5507872	0.002	27775.3936	RTO
56.04255878	0.002	28021.2794	RHS
56.18306494	0.002	28091.5325	LTO
56.68989074	0.002	28344.9454	LHS
56.83039691	0.002	28415.1985	RTO
57.31213233	0.002	28656.0662	RHS
57.44762041	0.002	28723.8102	LTO
57.96377908	0.002	28981.8895	LHS
58.11321093	0.002	29056.6055	RTO
58.60135498	0.002	29300.6775	RHS
58.74082471	0.002	29370.4124	LTO
59.23893089	0.002	29619.4654	LHS
59.33855213	0.002	29669.2761	RTO
59.82171512	0.002	29910.8576	RHS
59.9412606	0.002	29970.6303	LTO
60.46427209	0.002	30232.136	LHS
60.57883651	0.002	30289.4183	RTO
61.06698056	0.002	30533.4903	RHS
61.18154498	0.002	30590.7725	LTO
61.70455647	0.002	30852.2782	LHS
61.83406407	0.002	30917.032	RTO
62.34711344	0.002	31173.5567	RHS
62.46665892	0.002	31233.3295	LTO
62.99556166	0.002	31497.7808	LHS
63.10591518	0.002	31552.9576	RTO
63.62758639	0.002	31813.7932	RHS
63.73292384	0.002	31866.4619	LTO
64.25961111	0.002	32129.8056	LHS
64.39504498	0.002	32197.5225	RTO
64.87157156	0.002	32435.7858	RHS
65.03208577	0.002	32516.0429	LTO
65.52366056	0.002	32761.8303	LHS
65.68919084	0.002	32844.5954	RTO
66.17073349	0.002	33085.3667	RHS
66.3161995	0.002	33158.0997	LTO
66.84288677	0.002	33421.4434	LHS
66.97832063	0.002	33489.1603	RTO
67.47491149	0.002	33737.4557	RHS
67.59028108	0.002	33795.1405	LTO
68.12042253	0.002	34060.2113	LHS
68.23510129	0.002	34117.5506	RTO
68.73869061	0.002	34369.3453	RHS
68.8583554	0.002	34429.1777	LTO
69.41679108	0.002	34708.3955	LHS
69.53645587	0.002	34768.2279	RTO
70.06996139	0.002	35034.9807	RHS
70.17965411	0.002	35089.8271	LTO
70.72811773	0.002	35364.0589	LHS
70.85276856	0.002	35426.3843	RTO
71.35137184	0.002	35675.6859	RHS
71.47103663	0.002	35735.5183	LTO
71.98459802	0.002	35992.299	LHS
