onset	duration	sample	value
-0.001	10603.278	-0.5	boundary
0.09148659004	0.002	45.7433	RHS
0.5168122605	0.002	258.4061	LTO
1.087249042	0.002	543.6245	LHS
1.747754789	0.002	873.8774	RTO
2.148061303	0.002	1074.0307	RHS
2.523348659	0.002	1261.6743	LTO
3.008720307	0.002	1504.3602	LHS
3.58416092	0.002	1792.0805	RTO
4.319724138	0.002	2159.8621	RHS
4.889438931	0.002	2444.7195	LTO
5.000682185	0.002	2500.3411	spare-T  1
5.000682185	0	2500.3411	TrialStart
5.303330153	0.002	2651.6651	LHS
5.687301527	0.002	2843.6508	RTO
6.360498092	0.002	3180.249	RHS
6.894068702	0.002	3447.0344	LTO
7.278040076	0.002	3639.02	LHS
7.761744275	0.002	3880.8721	RTO
8.195582061	0.002	4097.791	RHS
8.699232824	0.002	4349.6164	LTO
9.207870229	0.002	4603.9351	LHS
9.676614504	0.002	4838.3073	RTO
10.13639693	0.002	5068.1985	RHS
10.41187152	0.002	5205.9358	LTO
10.92275168	0.002	5461.3758	LHS
11.26834708	0.002	5634.1735	RTO
11.73414957	0.002	5867.0748	RHS
11.96955513	0.002	5984.7776	LTO
12.55055609	0.002	6275.278	LHS
12.99131544	0.002	6495.6577	RTO
13.46713519	0.002	6733.5676	RHS
13.8327651	0.002	6916.3826	LTO
14.39874017	0.002	7199.3701	LHS
15.32996172	0.002	7664.9809	RTO
15.85986029	0.002	7929.9301	RHS
16.28477895	0.002	8142.3895	LTO
16.92465646	0.002	8462.3282	LHS
17.65951579	0.002	8829.7579	RTO
18.07443636	0.002	9037.2182	RHS
18.57434067	0.002	9287.1703	LTO
19.11923636	0.002	9559.6182	LHS
19.51915981	0.002	9759.5799	RTO
20.13404211	0.002	10067.0211	RHS
20.48897416	0.002	10244.4871	LTO
20.83390813	0.002	10416.9541	LHS
21.34381053	0.002	10671.9053	RTO
21.92869856	0.002	10964.3493	RHS
22.31862392	0.002	11159.312	LTO
22.6985512	0.002	11349.2756	LHS
23.10347368	0.002	11551.7368	RTO
23.64337033	0.002	11821.6852	RHS
24.07328804	0.002	12036.644	LTO
24.5332	0.002	12266.6	LHS
24.97811483	0.002	12489.0574	RTO
25.41303158	0.002	12706.5158	RHS
25.78816092	0.002	12894.0805	LTO
26.25351724	0.002	13126.7586	LHS
26.63380843	0.002	13316.9042	RTO
27.15921073	0.002	13579.6054	RHS
27.45443678	0.002	13727.2184	LTO
28.06490421	0.002	14032.4521	LHS
28.4602069	0.002	14230.1034	RTO
29.07567816	0.002	14537.8391	RHS
29.42094253	0.002	14710.4713	LTO
30.04141762	0.002	15020.7088	LHS
30.45673563	0.002	15228.3678	RTO
31.10154111	0.002	15550.7706	RHS
31.4759675	0.002	15737.9837	LTO
32.03011855	0.002	16015.0593	LHS
32.4394914	0.002	16219.7457	RTO
32.9986348	0.002	16499.3174	RHS
33.36307648	0.002	16681.5382	LTO
33.36806883	0.002	16684.0344	LHS
33.37306119	0.002	16686.5306	LTO
33.94718164	0.002	16973.5908	LHS
34.3665392	0.002	17183.2696	RTO
34.99557553	0.002	17497.7878	RHS
35.35502486	0.002	17677.5124	LTO
35.93413767	0.002	17967.0688	LHS
36.32923372	0.002	18164.6169	RTO
36.884659	0.002	18442.3295	RHS
37.24493487	0.002	18622.4674	LTO
37.7603295	0.002	18880.1648	LHS
38.17564751	0.002	19087.8238	RTO
38.74608429	0.002	19373.0421	RHS
39.15139464	0.002	19575.6973	LTO
39.68180077	0.002	19840.9004	LHS
40.09711877	0.002	20048.5594	RTO
40.63252874	0.002	20316.2644	RHS
41.05285057	0.002	20526.4253	LTO
41.64277321	0.002	20821.3866	LHS
42.07752344	0.002	21038.7617	RTO
42.69716746	0.002	21348.5837	RHS
43.24185455	0.002	21620.9273	LTO
43.60664498	0.002	21803.3225	LHS
